# Generated 2020-05-05 by Glenn Larsson (@pro_integritate). Creative Commons Attribution 
2020-05-04, "_2020-05-04_opendir_001.001.bin", -, a076568f8e2413431fef50a87e778c61, 5c068b603639cfb003e58bd5e434044866e353f9, 9358d21668988ff2a0f2ba956511991a640c4b015f1cd249feb38f50c3d0281d, 6144:l++Rn6/pvBq+8/lPmA2OlDbSD7Um1l1VZhzhW3UzX3xLoyRN34:kRJBD8/lOalHEUm1l1Nk3sxfI,"_2020-05-04_opendir_001.001.bin", Windows executable (MZ), 442880 bytes, nh:bd97122a0ea255c2dee86929d14be94e, mh:370238064cc5f2e5ecbfbc7f34da9f47
2020-05-05, "_2020-05-05_opendir_002.006.bin", -, d9a96dac35d1b8230725136259fc6e39, 3e1f4b7cbaea203896e0fe89c9d88969fe5b2701, 349c79b5f055cd528e045f5880b4b13436e4ce0ef2d6856337a297e303653f8a, 6144:txDY3tqE6NQdvKDds2D64tqvKZrogRwUp4Xi4Az27aZ2YFlLAhg2T7Wb:Pc9sQdj6oKZro9i4Az27aZ2YK,"_2020-05-05_opendir_002.006.bin", Windows executable (MZ), 308736 bytes, nh:1f013a45eea74e3fa228392127cadb22, mh:7205f1b45e43d9e07824f7de3088075d
2020-05-05, "_2020-05-05_opendir_002.007.bin", -, 65e000232f1457a9d4380c5a79925c85, 8ddf09ed7acdf50635f86ed9254ae71ffbf6daed, 0b95b6e504a7c9625ab1374c2b5a59d677a84adbc30ed19318a5f6da2cfafadc, 6144:XVPjnOwtClaL/4hVj1DI+fj4pVh3Al+jl+kQkkn45jelA2vi4bf:Xtnnmu3Al+jl+kQkbm,"_2020-05-05_opendir_002.007.bin", Windows executable (MZ), 308224 bytes, nh:c821cbf1fcc3041f735297a95fe061ba, mh:e997beb253bf49284328a57738c11155
2020-05-05, "_358475.b64.bin", -, ea9ea0389a6d51df23f033e2b26b00e0, f1569453ae3ced7fbc27a3f59c7e2134599b658f, 76b431ad7b4c4c0730b0829b8ade81076c904f06729b76ee1da63029faa9be3e, 6144:oAgZ1g7eVu5XA1ZjdXyzT/m2vRQpBBFGN7m/:oAg/bVGAZZ6m+WXGG,"_358475.b64.bin", Windows executable (MZ) (Base64), 227328 bytes, -, -
2020-05-05, "_358475.exe.bin", -, cb83b07e585a5e2b93132cab80fcc8bd, 6f9d316042a19af317d51976c33cf0b4f4162943, 07953c1d77e2fd30bac2444cfd32118ec786e6178a66f3c2454512f476a02630, 3072:MJMawtnGqtWoKeZ9fh1CgnNto6jfW8qnC:Ww9vteqJggn7oUfW8,"_358475.exe.bin", Windows executable (MZ), 170496 bytes, rh:b25cffe5d8f5190aa58ab8fad74e8066, -
2020-05-05, "_358476.b64.bin", -, ea9ea0389a6d51df23f033e2b26b00e0, f1569453ae3ced7fbc27a3f59c7e2134599b658f, 76b431ad7b4c4c0730b0829b8ade81076c904f06729b76ee1da63029faa9be3e, 6144:oAgZ1g7eVu5XA1ZjdXyzT/m2vRQpBBFGN7m/:oAg/bVGAZZ6m+WXGG,"_358476.b64.bin", Windows executable (MZ) (Base64), 227328 bytes, -, -
2020-05-05, "_358476.exe.bin", -, cb83b07e585a5e2b93132cab80fcc8bd, 6f9d316042a19af317d51976c33cf0b4f4162943, 07953c1d77e2fd30bac2444cfd32118ec786e6178a66f3c2454512f476a02630, 3072:MJMawtnGqtWoKeZ9fh1CgnNto6jfW8qnC:Ww9vteqJggn7oUfW8,"_358476.exe.bin", Windows executable (MZ), 170496 bytes, rh:b25cffe5d8f5190aa58ab8fad74e8066, -
2020-05-05, "32-bit arm elf", "http://1.34.17.215:49872/.i", 9b6c3518a91d23ed77504b5416bfb5b3, 0a2d170abbf5031566377b01431e3b82d342630a, a04ac6d98ad989312783d4fe3456c53730b212c79a426fb215708b6c6daa3de3, 1536:87vbq1lGAXSEYQjbChaAU2yU23M51DjZgSQAvcYkFtZTjzBht5:8D+CAXFYQChaAUk5ljnQssL,"358252.bin.TMP", Linux executable (ELF), 80280 bytes, -, -
2020-05-05, "32-bit arm elf", "http://112.165.97.124:46336/.i", 9b6c3518a91d23ed77504b5416bfb5b3, 0a2d170abbf5031566377b01431e3b82d342630a, a04ac6d98ad989312783d4fe3456c53730b212c79a426fb215708b6c6daa3de3, 1536:87vbq1lGAXSEYQjbChaAU2yU23M51DjZgSQAvcYkFtZTjzBht5:8D+CAXFYQChaAUk5ljnQssL,"358280.bin.TMP", Linux executable (ELF), 80280 bytes, -, -
2020-05-05, "32-bit arm elf", "http://117.97.181.232:2352/.i", 9b6c3518a91d23ed77504b5416bfb5b3, 0a2d170abbf5031566377b01431e3b82d342630a, a04ac6d98ad989312783d4fe3456c53730b212c79a426fb215708b6c6daa3de3, 1536:87vbq1lGAXSEYQjbChaAU2yU23M51DjZgSQAvcYkFtZTjzBht5:8D+CAXFYQChaAUk5ljnQssL,"358443.bin.TMP", Linux executable (ELF), 80280 bytes, -, -
2020-05-05, "32-bit arm elf", "http://119.136.88.217:7555/.i", 9b6c3518a91d23ed77504b5416bfb5b3, 0a2d170abbf5031566377b01431e3b82d342630a, a04ac6d98ad989312783d4fe3456c53730b212c79a426fb215708b6c6daa3de3, 1536:87vbq1lGAXSEYQjbChaAU2yU23M51DjZgSQAvcYkFtZTjzBht5:8D+CAXFYQChaAUk5ljnQssL,"358247.bin.TMP", Linux executable (ELF), 80280 bytes, -, -
2020-05-05, "32-bit arm elf", "http://180.189.104.106:7516/.i", 9b6c3518a91d23ed77504b5416bfb5b3, 0a2d170abbf5031566377b01431e3b82d342630a, a04ac6d98ad989312783d4fe3456c53730b212c79a426fb215708b6c6daa3de3, 1536:87vbq1lGAXSEYQjbChaAU2yU23M51DjZgSQAvcYkFtZTjzBht5:8D+CAXFYQChaAUk5ljnQssL,"357324.bin.TMP", Linux executable (ELF), 80280 bytes, -, -
2020-05-05, "32-bit arm elf", "http://183.109.5.228:42574/.i", 9b6c3518a91d23ed77504b5416bfb5b3, 0a2d170abbf5031566377b01431e3b82d342630a, a04ac6d98ad989312783d4fe3456c53730b212c79a426fb215708b6c6daa3de3, 1536:87vbq1lGAXSEYQjbChaAU2yU23M51DjZgSQAvcYkFtZTjzBht5:8D+CAXFYQChaAUk5ljnQssL,"358358.bin.TMP", Linux executable (ELF), 80280 bytes, -, -
2020-05-05, "32-bit arm elf", "http://191.13.184.58:51459/.i", 9b6c3518a91d23ed77504b5416bfb5b3, 0a2d170abbf5031566377b01431e3b82d342630a, a04ac6d98ad989312783d4fe3456c53730b212c79a426fb215708b6c6daa3de3, 1536:87vbq1lGAXSEYQjbChaAU2yU23M51DjZgSQAvcYkFtZTjzBht5:8D+CAXFYQChaAUk5ljnQssL,"357232.bin.TMP", Linux executable (ELF), 80280 bytes, -, -
2020-05-05, "32-bit arm elf", "http://200.116.110.36:11577/.i", 9b6c3518a91d23ed77504b5416bfb5b3, 0a2d170abbf5031566377b01431e3b82d342630a, a04ac6d98ad989312783d4fe3456c53730b212c79a426fb215708b6c6daa3de3, 1536:87vbq1lGAXSEYQjbChaAU2yU23M51DjZgSQAvcYkFtZTjzBht5:8D+CAXFYQChaAUk5ljnQssL,"357568.bin.TMP", Linux executable (ELF), 80280 bytes, -, -
2020-05-05, "32-bit arm elf", "http://59.19.231.31:39312/.i", 9b6c3518a91d23ed77504b5416bfb5b3, 0a2d170abbf5031566377b01431e3b82d342630a, a04ac6d98ad989312783d4fe3456c53730b212c79a426fb215708b6c6daa3de3, 1536:87vbq1lGAXSEYQjbChaAU2yU23M51DjZgSQAvcYkFtZTjzBht5:8D+CAXFYQChaAUk5ljnQssL,"358279.bin.TMP", Linux executable (ELF), 80280 bytes, -, -
2020-05-05, "32-bit arm elf", "http://78.189.54.150:42679/.i", 9b6c3518a91d23ed77504b5416bfb5b3, 0a2d170abbf5031566377b01431e3b82d342630a, a04ac6d98ad989312783d4fe3456c53730b212c79a426fb215708b6c6daa3de3, 1536:87vbq1lGAXSEYQjbChaAU2yU23M51DjZgSQAvcYkFtZTjzBht5:8D+CAXFYQChaAUk5ljnQssL,"357345.bin.TMP", Linux executable (ELF), 80280 bytes, -, -
2020-05-05, "32-bit arm elf", "http://86.7.86.4:40828/.i", 9b6c3518a91d23ed77504b5416bfb5b3, 0a2d170abbf5031566377b01431e3b82d342630a, a04ac6d98ad989312783d4fe3456c53730b212c79a426fb215708b6c6daa3de3, 1536:87vbq1lGAXSEYQjbChaAU2yU23M51DjZgSQAvcYkFtZTjzBht5:8D+CAXFYQChaAUk5ljnQssL,"358243.bin.TMP", Linux executable (ELF), 80280 bytes, -, -
2020-05-05, "32-bit arm elf", "http://88.107.92.137:19061/.i", 9b6c3518a91d23ed77504b5416bfb5b3, 0a2d170abbf5031566377b01431e3b82d342630a, a04ac6d98ad989312783d4fe3456c53730b212c79a426fb215708b6c6daa3de3, 1536:87vbq1lGAXSEYQjbChaAU2yU23M51DjZgSQAvcYkFtZTjzBht5:8D+CAXFYQChaAUk5ljnQssL,"358444.bin.TMP", Linux executable (ELF), 80280 bytes, -, -
2020-05-05, "32-bit elf mips", "http://37.49.226.228/mips", ab0e975fa895b37812d77ae5b00ee3e1, df0f54c65b23a62a6fa15548aa8ce8c75f5b6af7, 51a67811bbb038f1a09131828e1f9b907619214e57d4da60939eda0ba7048af6, 768:PZwWV/LQd//TniiEL7eBVZtVfBg9l66lK7OSwVXq/vPQuHTjZJgGlzDpbuR1J2of:PZw3dHbiT7eBHjZ56lKaU1XLVJutF4er,"358274.bin.TMP", Linux executable (ELF), 47368 bytes, -, -
2020-05-05, "64-bit elf x86-64", "http://45.95.169.249/x86", fbcd7dc8947c392d2b280cc04673426b, 357dfbcd278dae64660ccab5635e7d73d8000423, 366f574b49d3788ff20f6ebd10ed5615081c0349ed1480823c7f952ad5c4ac78, 3072:kiry859a2ADJf9wHYqbgFFo8+HeAM+TRCm7FnVqfJXFWbNb:T9a2aLqkrMjsm7FnVqfJXFWbNb,"358277.bin.TMP", Linux executable (ELF), 116503 bytes, -, -
2020-05-05, "AgentTesla exe", "http://adamtcarruthers.com/aoc/ali.exe", 4217c457dd040d3e661d880b9bc6ae57, b73db7df6728202066379200fa3ac1d9d7b985a3, 61d161078b5df18b4f242f0e01e2c1bbaa565c824fd5bba7a7c83d748d27afea, 6144:KOYxeWdz20uBlWQmRJ+ED1U4j7beNPv+PwFVPSyGOAfNmLcMbo:uVdHqS+0UkeNPv+PwFVKvOAf,"358421.bin.TMP", Windows executable (MZ), 307712 bytes, nh:494b17dfb3d4c772ca703687ce5d0b20, mh:fbba23b3238a78759d5ff37cc7accfb7
2020-05-05, "AgentTesla exe", "http://adamtcarruthers.com/aoc/chib.exe", b7ae08ee8d6be35f12de6181375c9500, db9064faabdd29166022977f2c986e65e0ccf478, 264a5899c8beb1a7ea17c92b396c0f5874eb04922e6642fd1b327533cb2453e4, 6144:8V935r4ZEFmi9mlirI3Dzs+piyhr1mtbj:c32fVjJ,"358423.bin.TMP", Windows executable (MZ), 309760 bytes, nh:6e4333ad85e6a98f735a9474ed4bd49b, mh:7c76f4fba04272b1a11bb96386f1bb85
2020-05-05, "AgentTesla exe", "http://adamtcarruthers.com/bottest/node_modules/files/ali.exe", 4217c457dd040d3e661d880b9bc6ae57, b73db7df6728202066379200fa3ac1d9d7b985a3, 61d161078b5df18b4f242f0e01e2c1bbaa565c824fd5bba7a7c83d748d27afea, 6144:KOYxeWdz20uBlWQmRJ+ED1U4j7beNPv+PwFVPSyGOAfNmLcMbo:uVdHqS+0UkeNPv+PwFVKvOAf,"358425.bin.TMP", Windows executable (MZ), 307712 bytes, nh:494b17dfb3d4c772ca703687ce5d0b20, mh:fbba23b3238a78759d5ff37cc7accfb7
2020-05-05, "AgentTesla exe", "http://adamtcarruthers.com/bottest/node_modules/files/chib.exe", b2b90c4b73a02d41e7516d4a4b017936, 1fcae176d33186c7e5cc1853e979a85be38b6091, ebe88c1246270abb7d7310da6537c0cd1437da8dafa7f58cd3a9372af55e77d0, 6144:Mo/OdLSbOWJLUYaMF4EuTI/z9vvMLl27bib:Z/OoJ1hRL5cL,"358424.bin.TMP", Windows executable (MZ), 309248 bytes, nh:78fbf34749377e3cb26d35c290d89a0d, mh:7477ed950c3ddf1e27a4371c95dd42f4
2020-05-05, "AgentTesla exe", "http://adamtcarruthers.com/bottest/node_modules/files/chif.exe", 7f506ef89481d4db81724fc83bad2091, 64d19e2dd4494c3d126c7ba0b3b2d53ca93ee01d, 6762203bfedc9e008d8fd1a34432735269f41267281e664e3e0e0233e4b53374, 6144:UU2BAliL/RjQ+TIl0U2xKnuvZgYg4Oimy8sBc2g2b:UU2nD9Hakged,"358422.bin.TMP", Windows executable (MZ), 308224 bytes, nh:8dc5b7b701c3fa31d14976e488327fbc, mh:9886171690e812a868349b97878ad2b5
2020-05-05, "AgentTesla exe", "http://adamtcarruthers.com/bottest/node_modules/files/elb.exe", d9ce080803cadd968a40aef718be0520, be42bac461326165134981a7ebbb8a3f6aa3be7a, bb8cdc582dd00383d809fb984b5d6b7884b8120457f85387402f5158cef1fe7d, 6144:eWQUnn7lNYFsJq6nS5DeT8lEt0UJYUr/8suAx2XMb:e5KnJUslwlEtZEA,"358426.bin.TMP", Windows executable (MZ), 307712 bytes, nh:51975f3395be12155c0257bd9692c9ff, mh:5dac512f07d6a3ca479a20225edb16d1
2020-05-05, "AgentTesla exe", "http://adamtcarruthers.com/bottest/node_modules/files/sol.exe", efd360e7b2f576349a350d5fa5c75740, 0e115755ad3ccd2e981be03c1e420ffe782078c8, 10b1433fa8e6e2e8884f321df9310d3cc65b462a94e5c91e2313f79848beb722, 6144:E9stCTK3treJVpINq18uhBZTW7JrAkWKcgzD9XcOP5xItKm3txYmowb:E9/2l0x/hBKAkWKcgzD9XcOTMf3t,"358428.bin.TMP", Windows executable (MZ), 308224 bytes, nh:68f0d087d5855eee826c9c9fd6bda9ec, mh:939ee732c038d20d8cb9d805bf5d8124
2020-05-05, "AgentTesla exe", "http://adamtcarruthers.com/bottest/node_modules/files/thai.exe", d9a96dac35d1b8230725136259fc6e39, 3e1f4b7cbaea203896e0fe89c9d88969fe5b2701, 349c79b5f055cd528e045f5880b4b13436e4ce0ef2d6856337a297e303653f8a, 6144:txDY3tqE6NQdvKDds2D64tqvKZrogRwUp4Xi4Az27aZ2YFlLAhg2T7Wb:Pc9sQdj6oKZro9i4Az27aZ2YK,"358427.bin.TMP", Windows executable (MZ), 308736 bytes, nh:1f013a45eea74e3fa228392127cadb22, mh:7205f1b45e43d9e07824f7de3088075d
2020-05-05, "AgentTesla exe", "http://adamtcarruthers.com/bottest/node_modules/files/yu.exe", 65e000232f1457a9d4380c5a79925c85, 8ddf09ed7acdf50635f86ed9254ae71ffbf6daed, 0b95b6e504a7c9625ab1374c2b5a59d677a84adbc30ed19318a5f6da2cfafadc, 6144:XVPjnOwtClaL/4hVj1DI+fj4pVh3Al+jl+kQkkn45jelA2vi4bf:Xtnnmu3Al+jl+kQkbm,"358429.bin.TMP", Windows executable (MZ), 308224 bytes, nh:c821cbf1fcc3041f735297a95fe061ba, mh:e997beb253bf49284328a57738c11155
2020-05-05, "AgentTesla exe", "http://greenleaveperu.com/plugins/user/port.exe", 250173b6535e3a7cb03b0b5ae7ee0c0d, dd33a57e8a1645b88f3a7c26d36417f662d2b938, 5a3215293a573f4d9469e499dc75d7971fe8e2582510591340a81efa46001ebc, 12288:MNA6huctMoEr7rhp3hpCZqCoLDcNB0wRxRGsUVIuxuoyjud+r2tpVPcD7ZEl2tBu:mA6h3LEXr3jCZqCLNB0GysUVPooyjDK,"358299.bin.TMP", Windows executable (MZ), 606720 bytes, nh:8f91415f28385a62047b8f8fa6c268b2, mh:a1a0c6e38cfa60f72b7cc054d01dff85
2020-05-05, "AgentTesla exe", "http://sylvaclouds.eu/agonx/agonx.exe", da199c3ff9419ff77fc055a11d85a691, 4edc17e2e6716faaa4c7628b2c97f9ce61240abb, 289ee22d7ba393c8de030be1be6a8f06d214dc327576c7d2645f0dfe564d919b, 12288:3CXsis9pz3g2qrfg9x74qZ8cixZsc+38QjjAIWdxzSHkv9zyBJeCqfVXVgPo:SxMz3g2q0jjixZ/+38Q3NklMJ9qNXVAo,"358328.bin.TMP", Windows executable (MZ), 892928 bytes, nh:e457fbae1dd166a0c89d244ac03f4e93, mh:5bbb0230955fcb23befd762f384be040
2020-05-05, "AgentTesla exe", "http://sylvaclouds.eu/bobyfilez/bobyfilez.exe", b7556def245aa4ae6d7f169d58ad1da8, dfec4b2cda286f3db634e94e2e5c3ddda049149e, efea44ec71f452d9aa0f866f7634a5dcd7e9ea9cf0964c2143a748e410e10ffc, 12288:HCXsis9pz3g2qrfg9x74qZ8cixZ6ufWb6rMiJlBaF+ly0mhA65NCIVmb02E:ixMz3g2q0jjixZvub6rzsFxG650Z42E,"358326.bin.TMP", Windows executable (MZ), 904704 bytes, nh:e457fbae1dd166a0c89d244ac03f4e93, mh:5bbb0230955fcb23befd762f384be040
2020-05-05, "AgentTesla exe", "http://sylvaclouds.eu/dchamp/dchamp.exe", 34af75aef7e05b27dbc9903ee2421bfa, 422303b24bf0f4bb850c153ae3c4d09feb3569d6, 041d68452b57a4548d1781f3c8150eedd6118747a604419102c1ec8d042648c5, 12288:MCXsis9pz3g2qrfg9x74qZ8cixZlz6htQGE+jR3/qcZJVIlriX5G0nNeSI0:/xMz3g2q0jjixZ5ibRPqc7Vlf5,"358319.bin.TMP", Windows executable (MZ), 868864 bytes, nh:e457fbae1dd166a0c89d244ac03f4e93, mh:5bbb0230955fcb23befd762f384be040
2020-05-05, "AgentTesla exe", "https://ihpmed.ae/pp.exe", 71efb83fed60dd32003a3d9ccb906c91, 648aaa9375a49f6ca1c39b36378964cf531d718e, b529726e95332589a36b05c0c005c0ff08ff3a6814b4700f1613cb4b2fb405c0, 12288:A4RKj/wwic+ASulmrtGlnv0612r56JVovWaZ:r9wBDm4tD129IouaZ,"358091.bin.TMP", Windows executable (MZ), 480256 bytes, nh:03daa565b59552a446926ab32d4daa6d, mh:038d02b4642742bbbebfece5556b93cb
2020-05-05, "AgentTesla", "http://adamtcarruthers.com/sb/img/atil.exe", 457d8986cf40c9176f8fd849a46d1a25, f21444856e827ddb61d6222ad1125139b5a831f9, 7a86d926fd487fdf9abd3d0f7edb88580203e78c95a252c6d246f27d9c23428f, 6144:KuxKRdTyrC+gXo5D+FVUHQcq1dwkyI4b:5xKj6gXL3nXdZ,"358351.bin.TMP", Windows executable (MZ), 307200 bytes, nh:5eab2250c71b461335d97e2af305b637, mh:b6fa077a46f1f450499c3935379af4f7
2020-05-05, "AgentTesla", "http://adamtcarruthers.com/sb/img/buk.exe", ab5f7e195bf6453d7c47c99515d3e5ed, ac45dd5323138baadc76367dbd9f09ba605f7cd0, a6d937290d2d478dbb5ac269b00586d6e2b1d85e667bb137d1b883f6006bd0d6, 6144:LxlY0bXNJuT1nLrAx1hgKo72K1yfBq3LxwEA++KIA3kyub:Lxg1paI4Bqtb+KIA0,"358350.bin.TMP", Windows executable (MZ), 309760 bytes, nh:4e49fa0549e087aec8dedc2fdbee5708, mh:221096cb927d4b2979c5c871090cbb3c
2020-05-05, "AgentTesla", "http://adamtcarruthers.com/sb/img/chibu.exe", 427c04e1a5d32361488bdc38bf0cc5e1, 3a49eeb4ce777f26152a7d8772a42bc2cb47530d, 8eced967d43922d45cb0362997c8e727226e633b8995ae9cb0ccc147817b52e4, 6144:1fAUpffh+fVSg+D3keTl8uvk7Ip7oP16jKaqwXky/eb:1ddKV5Emuvke+wU,"358349.bin.TMP", Windows executable (MZ), 309248 bytes, nh:c6d5bb36b4a7860feb2cc2e5aabfbc27, mh:a621c74e824e1121413eaaa281892751
2020-05-05, "AgentTesla", "http://adamtcarruthers.com/sb/img/elb.exe", 9413b197dd4cba18b416bd24072a6728, cc5796da1d2abc83554b2e23c6d0857f63a57494, 53fbf171ef9901c49d4a8de7b720bb5b5297fe0bc6401317bc5df016f563ebb7, 6144:ea/t8zVCQ+IZVVhatDzxlPTV+3K25sIlGjePXW6NmAhWOmiselAckyXJblz:Zt8xiIgX2sIGeu6NmAhWOmi7lANKz,"358348.bin.TMP", Windows executable (MZ), 308224 bytes, nh:fabc52acaa6786138d3da5ce96cd43f8, mh:9531a7ddeab72e6ce8cf1120743e8555
2020-05-05, "AgentTesla", "http://adamtcarruthers.com/sb/img/fr.exe", c6eff05f0e4022f3e9eccf63757f19fe, 7cae85433c94a658f8504f267c00117253237177, 076f39aa62436b1888c369b6662e4cda87b2ef1f7a1bec96c007a53d527fe232, 6144:B66rLCT2qmwWAsF+oLzNtf03OcKoWyDkyYGb:BxLCT8wE92ecR4,"358347.bin.TMP", Windows executable (MZ), 306688 bytes, nh:2d7b304c3281ac49f53123b733339faf, mh:04f1e363a395940c5ec46cf4960de206
2020-05-05, "AgentTesla", "http://adamtcarruthers.com/sb/img/mj.exe", 6af7956150ca819ed161db3c420aa00c, e566dfb53a234bb1d446ff6093eec1cc823f46c5, 4cd208b0ee4771b0f54ac78092818f8c0933b0dbf6ba08c229ccf49b379a8ea0, 6144:tRgpruyF3KA9DmwjVdgM4acozpG/BIMpsky9b:tR6CwK8Nupd,"358346.bin.TMP", Windows executable (MZ), 307712 bytes, nh:97056c9478906e1902fb923485f26b10, mh:d11f87d939a6d2c0e293a58f58e25b2e
