# Generated 2020-06-05 by Glenn Larsson (@pro_integritate). Creative Commons Attribution 
2020-06-04, "exe", "http://duranforme.ug/ds1.exe", 65bf4a013e67a1d06a78e385ce3d1462, a346df50229470acdc6c3a05ce89310eb50d4f90, f91c59a4e7c426578c67ccfeeb3f4ff7a2f131bf1bf8ca891553f398be9d4d01, 6144:KwLkw3jJZgySIbSpAcsay9MEEq1eb6dFPv+h5eDve:1gXIbIAcG1eOdFPv+h5,"379694.bin.TMP", Windows executable (MZ), 272384 bytes, nh:4273f11629fffc54c768ca9ee66d6dea, mh:f0fe2fa2f5fe520ac684058e2b90f895
2020-06-05, "_2020-06-05_Opendir_001.005.bin", -, 2d0240fba4e3c82a07106d89a3b9f34c, 16db371df11615c4afbefc562ffac790c9951bcc, 95f69b9685e5b4cb229d4f95a60d9e50b09496d84afea57a56d766cbe6d767de, 24576:z6MPzRndZthn2a/ZclXEqHMJKugOQ74VB/WQSNRZWA:z6yzddh2a/ZcFHHhHOQoBNSNLW,"_2020-06-05_Opendir_001.005.bin", Windows executable (MZ), 1141760 bytes, nh:6eaa6229ae95674ed4abd0f7a385d272, mh:3754031a085eeb934b614dc8f9f4daca
2020-06-05, "_2020-06-05_Opendir_001.006.bin", -, fbae2652c72dffae2492054992614db4, 48766f52e8222e60629c68ab3751bedebfded611, a44d8737184b4e545130d9282d8403dc8e9f3c4f6ef5595dd3b90a9e94b00912, 24576:hTGT7qpBzARSo+xOeqKHTkYAaVNmYpLYESnCoFgUd:hTEeBzNJOjmU3YpLRmCM,"_2020-06-05_Opendir_001.006.bin", Windows executable (MZ), 1153024 bytes, nh:c6344c0876006cff1a845e70f85b1f14, mh:08333384f8b43785addd77c917d749f2
2020-06-05, "_2020-06-05_Opendir_001.007.bin", -, 56fc928f5d35c1e84cc121bb4851db32, 0d985fce77f178eca2fc48f7625d3225a44ea653, e245394d284c52b53c088927f7548cccff63b0bdc36427c1e4f6f66edc3153bd, 24576:Wa2xCVYZe6E5YIqRRCN8OB1jbyVJZXLX0hnp6h:Wa2UValEeFDi8+1jsZ7apK,"_2020-06-05_Opendir_001.007.bin", Windows executable (MZ), 1147904 bytes, nh:0beddc350a9e632b169b907ab69579a1, mh:02b694cfdda6935c169472273c77df9c
2020-06-05, "_2020-06-05_Opendir_001.008.bin", -, 2bc614193a2b6981670583e298adbbd2, 63203b8afa36090a2962e345c9ac3374c6d917de, 519675edeedff67d6e38db3a65860747facf59b0301ca98fb85c52a135017791, 24576:bkY+woKLnuURnhJRK9ijmw7A661kzpr7hJxqoSQ1wwM:bkY+ranlZpK8jmj661kVxqNQ,"_2020-06-05_Opendir_001.008.bin", Windows executable (MZ), 1152000 bytes, nh:175ea9f7d67b67970e31c3164d9ac5bf, mh:3ed2414628ce24009bc40117c909ece1
2020-06-05, "_2020-06-05_Opendir_001.009.bin", -, 8a23590dd759b2d8b0bfb4b5fe4fbc70, 560b9eaf93fd6addb1c215a1ef620412270e6ac7, 5122e63f0171e3c0ec53cb95092b5652630abb8c1f23186ed1afb61cfeea3d40, 24576:dzFXnvIevzbq/OJfFuaXIxK4hcUnPJqjLS09CnkXGvfTi5Zs65:/XdvO+CTOj209CnTfTiAQ,"_2020-06-05_Opendir_001.009.bin", Windows executable (MZ), 908288 bytes, nh:a76a1615826cb3776babd9fdff6fe054, mh:704d2cb3d97c64a3ef916fa69d41da74
2020-06-05, "_2020-06-05_Opendir_002.001.bin", -, 49ac9ce475051a5b211ef888008904c4, 972c7117bcbcd5e82cd584184359a344a60b6125, 6ee9c2dbb4e02add4966f1a720be2c6dd22cb0088fff92aa0e9a6b4d91e85b67, 24576:L7H3AYfg1zO6/snqP2MKMp/EvbwwY403LRIK0Yk8c:3wYoAElexnswYpd0Yk8,"_2020-06-05_Opendir_002.001.bin", Windows executable (MZ), 1179136 bytes, nh:b6a3af2b4cbd504065f3d68a3ee2b6e1, mh:e879a557c0361f98d001bae8bac9c879
2020-06-05, "_2020-06-05_Opendir_002.002.bin", -, a52dacf57ac1136e32c2ef1fea0c820f, d1c854218d255dacc57fb2d10d66a3ea47508373, eca1fdae380cc050ec988abc1b455a2694c0c838e90fb6d7c02806de60a54e03, 24576:HWJToSMOA5lkHgIf3ksn2TRblQ+DT4p8mQH7xBOvU7:HoKOOlDXM2TJaI8pi7rN7,"_2020-06-05_Opendir_002.002.bin", Windows executable (MZ), 1161216 bytes, nh:d42ce40c883e4f2276a1e12c86c247be, mh:92b851dd898ffa7733c5f938f74d7d4a
2020-06-05, "_2020-06-05_Opendir_002.003.bin", -, dfde383e667fcda11a90ca2e4f4d94fb, 5fad01d058c3af6c5b1c1189d8af0b0b19ff5b68, ac3f17465c64d5add698c45aae799dc9d0f7232959c0844e4e6c722c036379c8, 24576:+11q5bRxpL5oLCP3smZu/DQ/n2Lt77eqj+17jen5Kj9MvWbVL53QI9+:+/q1pt8QM7QPYjj+Fjc5Kj9PgII,"_2020-06-05_Opendir_002.003.bin", Windows executable (MZ), 1180160 bytes, nh:4a5b61bb4fd7eb5a9065aca27e68a6c8, mh:5a655e93ae670a679e15f0a56b08a914
2020-06-05, "_2020-06-05_Opendir_002.004.bin", -, 294814ed8b3ebd42673197103e8ddf6f, c88b4b77cc1eddc67a69deed5c142ed172fdf5c3, 6bbc61839c8df0853bbe90cb2af72309f2f0f4fca67b21efe0d8592b8de216d5, 12288:P78oTQl5v8MHfe6EseN/MvIU0T7ujk7da3pmG7FQCY5CciiHUS70woUyw:PalDe6EseJMvIUWuoMwGJg/l0S707xw,"_2020-06-05_Opendir_002.004.bin", Windows executable (MZ), 899584 bytes, nh:6bad3bf195b16d24b3b38772c0001121, mh:fe38d465430dd427d4aafdc82a1d00ea
2020-06-05, "_2020-06-05_Opendir_002.005.bin", -, ba7273efcc54e2452e5ed9abf9c6d19f, e98f456dc338c93ee43f55a7c4b6eb9f840bc242, 0cec4d3d5617d30aebf9f5742b92a035343c3ac3e55af9946d5334cf82b59381, 24576:G9dNCY45kJbECXYBUpeDP+m3kthKVgAF6Sm6scTdrWcap:GTK50tFpeD/kLKeUZHzsp,"_2020-06-05_Opendir_002.005.bin", Windows executable (MZ), 1160704 bytes, nh:0c33cfbc73794d798f5844e25ac2f432, mh:afc4419d827842fa07a38f5c18be8cee
2020-06-05, "_2020-06-05_Opendir_002.006.bin", -, 3b53beee5f54bb4ad9b4d35e82b5ffd4, 1b6bc92c62176f001822fd909fe52014ab1d58e7, 397dd4bc6657e428ed2b5d3bcf09d3409d943796cfe5d096583c85ff8a3340b1, 24576:gXhXeXuocS/5TvoTwswG8x/cphCOlb5uncn5aPl:TXuSoTw5Vxqh7J5un+w9,"_2020-06-05_Opendir_002.006.bin", Windows executable (MZ), 920576 bytes, nh:9208d9749371b1f576c85f4ddde7235f, mh:f862821f058989d9c71f5b49fc3606f6
2020-06-05, "_2020-06-05_Opendir_002.007.bin", -, ccca29ddd19ac6ac95b89c99902aaa75, bf22235a6b21511ef75e7490d3899b2027a80260, 11e2a741ad4d7a16d3abf82e41eaee55fe6dbefeabe8da0d3d67436a1e87815f, 24576:ao2bqkYk9yZNM2q3Rc84vQuPVJXqzsbTykPP:ao2bqkYk9EM2qB6QuPVdqIb2OP,"_2020-06-05_Opendir_002.007.bin", Windows executable (MZ), 1166848 bytes, nh:5f69f6b098205db4d05e84b95cff7597, mh:10dfdbff2afe0760bb53f722f7e37b56
2020-06-05, "_2020-06-05_Opendir_002.008.bin", -, 4ebcda04d3061da9cb7183770ce4ac51, 90ed1fd5059d0457a06ab36d5c6ae909400112bc, 8f27118a7a0517e6c4d8b6cd4c4750a5c931bc0629194b331608b7109d7d202f, 24576:dFwzaxn062Q9IFf/MYMJcoJhWkRD4PKylCSypP:eaxn07Q9yboJhWkRDeTs,"_2020-06-05_Opendir_002.008.bin", Windows executable (MZ), 1166336 bytes, nh:78bcbe4adc800dc3460927d9fd49134c, mh:d91f1931a68e3dfe51839872edc7a181
2020-06-05, "_2020-06-05_Opendir_002.009.bin", -, 0010021660b3bf7f5153a3c8006ac4b1, d6d049762949a8365b8ad5baa1deb9b9b2c2d23b, 407460c7b6ddca33779fbafe8199c0aa606d3233b6d92a61b96c6a04840edec4, 24576:YXGSoerh3PXKu1kMMVNS8o5uc9bjpp+6KO7TS01XcRsaUBsUWK/WTCHudE:pYh3PaskMMK8dulcNIm0N4VUBsUduT6/,"_2020-06-05_Opendir_002.009.bin", Windows executable (MZ), 1174016 bytes, nh:32e4c4fb2a69a09d821200aeebad6083, mh:bd7fd2eea1b90b12cbf53432f3f8e503
2020-06-05, "_2020-06-05_Opendir_002.010.bin", -, aca0a60c4e4fe02bb104781e580d90b6, 179afbdc5fea76120a17ad2ca755aa08fe4277c6, 16fa3424cb2c2f4ec25fa1d196c42f936a517dbce62d635a43a6f35ecde9eff6, 24576:eYVlVO/zAJRO+tRpWI1ZAyfFUPJ6YlZr8gdvKGrFGIMltUm3:Zm/uROaRpWIJtUPJ6Er8KhB1SU,"_2020-06-05_Opendir_002.010.bin", Windows executable (MZ), 1180160 bytes, nh:089482144d8189bed3065c5497b5a671, mh:ca6fec5fc53930e8b324958e3c5b8026
2020-06-05, "_2020-06-05_Opendir_002.011.bin", -, da012eb6742d30768b425d2d54276726, 17ea6633db2392496d8ca76009801a7d64eb7b6f, 76660e5f91d840797810ff952f2d4a104a12ca0139d7d4c56b1c2cd0d2d9b57b, 24576:YFQgB5UmmYX+7iKK/9nLs5MA9/T6dPZzf3SiyAYmg:yQgB5U3Yu7iKK/hLCM4/OdpfTQN,"_2020-06-05_Opendir_002.011.bin", Windows executable (MZ), 1166336 bytes, nh:23750f620e160d3d1bc594a03bac825e, mh:c1957655a84b283c052dfc4f988a9549
2020-06-05, "_2020-06-05_Opendir_002.012.bin", -, 6ccef42430a5d00d1ae3fd1b76ddf236, 18e0ac8681e51a71d0254ea658f084b1cd7bf048, 3ab0c6de3d72133e9f3cf89b5d6c6bf7feebeaa273a3492aa051d1cc2fde6a33, 24576:OpHc0ebA8oV6rCsG27nQzUHC8FHfthwYzx2:aHcK8oenGqzC8FHfgG,"_2020-06-05_Opendir_002.012.bin", Windows executable (MZ), 1157632 bytes, nh:65eaff5bf1dcb8b822b6ca76e40a61b9, mh:3863d0b36ce692cfbc6bf2fe74b740be
2020-06-05, "_2020-06-05_Opendir_002.013.bin", -, 9dc21449c5d1655e6ddf5c303a07a156, 7103c8d357abede45655fa2f89a49faf173cdaef, 1d2ddd575ff18848e7c716c90df0f58a42e1803e8182c63d7edc9a5859ca37c3, 24576:uDLPMlTPR2TUFANLu9EPVwwUTjzbz2aRyyG8UxwaPsknVL:uvOT5FGNK9djia9SwQsknVL,"_2020-06-05_Opendir_002.013.bin", Windows executable (MZ), 1176576 bytes, nh:9a1ed407625c0594b923dea03344d950, mh:392b103afb9c1c6c2ad11d31927a51f2
2020-06-05, "_2020-06-05_Opendir_002.014.bin", -, 030bbb64a49cf4470bdd4ed49e27ef5c, a866905488ea1e452942fcc55d71182f0bab31ca, 55761a62c31c4e4c1b063e22f06db5612dcd2542feafdec1328a38e557d1fe2d, 24576:h93qMx48nhbxY6KeN8T3etsZQYS8vQWOFFHi:hVqN8nhlvB8Bnc,"_2020-06-05_Opendir_002.014.bin", Windows executable (MZ), 1159168 bytes, nh:40b83619b2a57eb8164982803aa9e6f4, mh:3120367c650c46c264b51a0231898318
2020-06-05, "_2020-06-05_Opendir_002.015.bin", -, 517abd13f37d0e0194d4172e20915f17, 582108c71325b2824aeec743fa181cc883306ebc, 6da1c2c7bf56856758eb28da84a033c9dd734aeb7d7177a35a4ab79ccb52812b, 24576:SWEP9jVm+d7ph0Way5TBeeeJOatw9TcV8FCBW2LpGUkr:gJVm4bl7XeXwBWW2L,"_2020-06-05_Opendir_002.015.bin", Windows executable (MZ), 1160192 bytes, nh:dfa9bea5eef4850afdb7c957b429a542, mh:aa8a1229665347c328cab026815f2a86
2020-06-05, "_2020-06-05_Opendir_002.016.bin", -, 2e51f70c086cea3e8fdd12f3e7c4d365, 6f6d92f2c76755359e0c107c3b8b1cd1651980fe, 36bb4745d0a342a57dbd7c668aed07e956ff166df4864e21b0770e790f734acc, 24576:cxb0Ecnh4/gxvG1PDRi1wTXVFsCoTBDp2H4o:SozIRDAArs3tDpSt,"_2020-06-05_Opendir_002.016.bin", Windows executable (MZ), 907264 bytes, nh:073aec9c3075e9f6296350a8c8f0d395, mh:ca1fad6dea2af223718b96df5578a153
2020-06-05, "_2020-06-05_Opendir_002.017.bin", -, ec513b2cd8b7d3ba5bae39e085c99dea, e30860851e309de72ce92b8881ee83b04b014682, 47e006890226bdff31e019f7dbf9f0edc1c46385504186a3819be57cb41d6c2a, 24576:cfnSVkxEoQRJ3b/owJ2W88xXMNjOgY9PJlf+FQXRZaqSAm2:cFkJ37YmMNKlf+ibbm2,"_2020-06-05_Opendir_002.017.bin", Windows executable (MZ), 1182720 bytes, nh:e5e93fc0d63b603e333a9cf826ae7137, mh:64cb4b86eaff3ec932806f1cf65f9e6f
2020-06-05, "_2020-06-05_Opendir_002.018.bin", -, a81765eb94795bb560fa87731c61c6cc, 5441d0017a04bd252c43b0d1b5c002de109d1435, 4fd457b5e2ff2430dbce5692ba6c47253ade9e105ffb192d01aee29d6ba7c912, 24576:EHTKXMQRFjZXp4cGlJuqkdNmG1kHItXaHRVBt:+TKXMuRZXucsRgpu8Xab,"_2020-06-05_Opendir_002.018.bin", Windows executable (MZ), 1159680 bytes, nh:92311a94ad29c9989b97225abedeae5e, mh:4f59d5facc3475106a6c4a8b1e222a7e
2020-06-05, "_2020-06-05_Opendir_002.019.bin", -, 7058cf80469ea334b97d03686642ebb9, e2210192f6210b3ba88a568fe8074617b47ca647, d57f6bfd820c84a664edfa6d70259bf8d29763297a33e26557d0c553acd9d22e, 24576:2YISE6LlTlZKBTGDZynE5nNTBe4Dx7s03lMmb93yK:3osTrKBTkynUnND140+6,"_2020-06-05_Opendir_002.019.bin", Windows executable (MZ), 1167360 bytes, nh:51dc06e423965c9a5bf5d275d86defed, mh:0e22e46afc9a63b5765d18ed2365a889
2020-06-05, "_2020-06-05_Opendir_002.020.bin", -, 4aeec0d5f036c8437db6072199812071, 74b6338b5cef9393c38c7f0930c4c63aad17d160, fdd0837f186808dee6bf7c2c54797c3e44fb203f956f0ff9b9aee6e8397a2d3e, 12288:w1r50fzKjwmQX1FaetMeK3UOXOkqjTm6Rlb7fUvnPbHg6O5SCwpaoQWPVUpWtU3+:Wkmi11MeKCHfjQPLrtPVUpWwa2RoUTJ,"_2020-06-05_Opendir_002.020.bin", Windows executable (MZ), 1152000 bytes, nh:1a0238f6d563c1d1411a224d23c5776d, mh:371ced0e6644025301766e6090b6460f
2020-06-05, "32-bit arm elf", "http://112.167.148.86:57124/.i", 9b6c3518a91d23ed77504b5416bfb5b3, 0a2d170abbf5031566377b01431e3b82d342630a, a04ac6d98ad989312783d4fe3456c53730b212c79a426fb215708b6c6daa3de3, 1536:87vbq1lGAXSEYQjbChaAU2yU23M51DjZgSQAvcYkFtZTjzBht5:8D+CAXFYQChaAUk5ljnQssL,"381993.bin.TMP", Linux executable (ELF), 80280 bytes, -, -
2020-06-05, "32-bit arm elf", "http://114.33.214.203:24879/.i", 9b6c3518a91d23ed77504b5416bfb5b3, 0a2d170abbf5031566377b01431e3b82d342630a, a04ac6d98ad989312783d4fe3456c53730b212c79a426fb215708b6c6daa3de3, 1536:87vbq1lGAXSEYQjbChaAU2yU23M51DjZgSQAvcYkFtZTjzBht5:8D+CAXFYQChaAUk5ljnQssL,"382071.bin.TMP", Linux executable (ELF), 80280 bytes, -, -
2020-06-05, "32-bit arm elf", "http://115.76.59.172:35668/.i", 9b6c3518a91d23ed77504b5416bfb5b3, 0a2d170abbf5031566377b01431e3b82d342630a, a04ac6d98ad989312783d4fe3456c53730b212c79a426fb215708b6c6daa3de3, 1536:87vbq1lGAXSEYQjbChaAU2yU23M51DjZgSQAvcYkFtZTjzBht5:8D+CAXFYQChaAUk5ljnQssL,"382104.bin.TMP", Linux executable (ELF), 80280 bytes, -, -
2020-06-05, "32-bit arm elf", "http://123.110.170.237:22846/.i", 9b6c3518a91d23ed77504b5416bfb5b3, 0a2d170abbf5031566377b01431e3b82d342630a, a04ac6d98ad989312783d4fe3456c53730b212c79a426fb215708b6c6daa3de3, 1536:87vbq1lGAXSEYQjbChaAU2yU23M51DjZgSQAvcYkFtZTjzBht5:8D+CAXFYQChaAUk5ljnQssL,"381970.bin.TMP", Linux executable (ELF), 80280 bytes, -, -
2020-06-05, "32-bit arm elf", "http://189.167.42.15:2950/.i", 9b6c3518a91d23ed77504b5416bfb5b3, 0a2d170abbf5031566377b01431e3b82d342630a, a04ac6d98ad989312783d4fe3456c53730b212c79a426fb215708b6c6daa3de3, 1536:87vbq1lGAXSEYQjbChaAU2yU23M51DjZgSQAvcYkFtZTjzBht5:8D+CAXFYQChaAUk5ljnQssL,"381971.bin.TMP", Linux executable (ELF), 80280 bytes, -, -
2020-06-05, "32-bit arm elf", "http://213.231.3.157:3236/.i", 9b6c3518a91d23ed77504b5416bfb5b3, 0a2d170abbf5031566377b01431e3b82d342630a, a04ac6d98ad989312783d4fe3456c53730b212c79a426fb215708b6c6daa3de3, 1536:87vbq1lGAXSEYQjbChaAU2yU23M51DjZgSQAvcYkFtZTjzBht5:8D+CAXFYQChaAUk5ljnQssL,"382286.bin.TMP", Linux executable (ELF), 80280 bytes, -, -
2020-06-05, "32-bit arm elf", "http://27.79.186.20:25296/.i", 9b6c3518a91d23ed77504b5416bfb5b3, 0a2d170abbf5031566377b01431e3b82d342630a, a04ac6d98ad989312783d4fe3456c53730b212c79a426fb215708b6c6daa3de3, 1536:87vbq1lGAXSEYQjbChaAU2yU23M51DjZgSQAvcYkFtZTjzBht5:8D+CAXFYQChaAUk5ljnQssL,"381847.bin.TMP", Linux executable (ELF), 80280 bytes, -, -
2020-06-05, "32-bit arm elf", "http://78.188.98.18:53223/.i", 9b6c3518a91d23ed77504b5416bfb5b3, 0a2d170abbf5031566377b01431e3b82d342630a, a04ac6d98ad989312783d4fe3456c53730b212c79a426fb215708b6c6daa3de3, 1536:87vbq1lGAXSEYQjbChaAU2yU23M51DjZgSQAvcYkFtZTjzBht5:8D+CAXFYQChaAUk5ljnQssL,"381911.bin.TMP", Linux executable (ELF), 80280 bytes, -, -
2020-06-05, "32-bit arm elf", "http://81.196.42.119:1280/.i", 9b6c3518a91d23ed77504b5416bfb5b3, 0a2d170abbf5031566377b01431e3b82d342630a, a04ac6d98ad989312783d4fe3456c53730b212c79a426fb215708b6c6daa3de3, 1536:87vbq1lGAXSEYQjbChaAU2yU23M51DjZgSQAvcYkFtZTjzBht5:8D+CAXFYQChaAUk5ljnQssL,"382293.bin.TMP", Linux executable (ELF), 80280 bytes, -, -
2020-06-05, "32-bit arm elf", "http://96.47.147.169:27086/.i", 9b6c3518a91d23ed77504b5416bfb5b3, 0a2d170abbf5031566377b01431e3b82d342630a, a04ac6d98ad989312783d4fe3456c53730b212c79a426fb215708b6c6daa3de3, 1536:87vbq1lGAXSEYQjbChaAU2yU23M51DjZgSQAvcYkFtZTjzBht5:8D+CAXFYQChaAUk5ljnQssL,"381834.bin.TMP", Linux executable (ELF), 80280 bytes, -, -
2020-06-05, "AgentTesla exe", "http://ppkpsureksub2mondaynightgraceofalmighy.duckdns.org/document/invoice_113445.doc", 34d987ce6b57e3240840f0b6c6c35c95, 29bf84f01d634c69f420d03bd7b54a0cb6ffe33a, 34aee4df91fea2044f7eb370f4d01c4d89bec92106fdfd28e4f4ce8e7e115646, 192:Ryj4KlW6BXhu+DCFcYQkjp0sSfY8GTxAetNhHYl40aBsfjj9AcK+37/uEP:Aj4iFKVjiQBx99H70IajK+LuEP,"381928.bin.TMP", RTF document, 11076 bytes, -, -
