# Generated 2020-05-30 by Glenn Larsson (@pro_integritate). Creative Commons Attribution 
2020-05-30, "_372319.bin.exe.bin", -, ae955ca9aa13b627027d6315090e2198, e9ecc9afa1c55bd74769cef2e426751c0b646055, 9d5b467068ced9816cc02b53565eeb84d5784942c54605104ff5039b57a31572, 6144:IcNYS996KFifeVjBpeExgVTFSXFoMc5RhCaL37K53Qq8Ar81e:IcW7KEZlPzCy37sgqT1,"_372319.bin.exe.bin", Windows executable (MZ), 295424 bytes, nh:e457fbae1dd166a0c89d244ac03f4e93, mh:d3df70d4d7d04ae87a4d62db02d883ca
2020-05-30, "32-bit arm elf", "http://118.43.81.122:18290/.i", 9b6c3518a91d23ed77504b5416bfb5b3, 0a2d170abbf5031566377b01431e3b82d342630a, a04ac6d98ad989312783d4fe3456c53730b212c79a426fb215708b6c6daa3de3, 1536:87vbq1lGAXSEYQjbChaAU2yU23M51DjZgSQAvcYkFtZTjzBht5:8D+CAXFYQChaAUk5ljnQssL,"372561.bin.TMP", Linux executable (ELF), 80280 bytes, -, -
2020-05-30, "32-bit arm elf", "http://121.170.94.33:29284/.i", 9b6c3518a91d23ed77504b5416bfb5b3, 0a2d170abbf5031566377b01431e3b82d342630a, a04ac6d98ad989312783d4fe3456c53730b212c79a426fb215708b6c6daa3de3, 1536:87vbq1lGAXSEYQjbChaAU2yU23M51DjZgSQAvcYkFtZTjzBht5:8D+CAXFYQChaAUk5ljnQssL,"372486.bin.TMP", Linux executable (ELF), 80280 bytes, -, -
2020-05-30, "32-bit arm elf", "http://149.210.26.86:8234/.i", 9b6c3518a91d23ed77504b5416bfb5b3, 0a2d170abbf5031566377b01431e3b82d342630a, a04ac6d98ad989312783d4fe3456c53730b212c79a426fb215708b6c6daa3de3, 1536:87vbq1lGAXSEYQjbChaAU2yU23M51DjZgSQAvcYkFtZTjzBht5:8D+CAXFYQChaAUk5ljnQssL,"372593.bin.TMP", Linux executable (ELF), 80280 bytes, -, -
2020-05-30, "32-bit arm elf", "http://171.228.191.115:38780/.i", 9b6c3518a91d23ed77504b5416bfb5b3, 0a2d170abbf5031566377b01431e3b82d342630a, a04ac6d98ad989312783d4fe3456c53730b212c79a426fb215708b6c6daa3de3, 1536:87vbq1lGAXSEYQjbChaAU2yU23M51DjZgSQAvcYkFtZTjzBht5:8D+CAXFYQChaAUk5ljnQssL,"372566.bin.TMP", Linux executable (ELF), 80280 bytes, -, -
2020-05-30, "32-bit arm elf", "http://171.249.69.62:11067/.i", 9b6c3518a91d23ed77504b5416bfb5b3, 0a2d170abbf5031566377b01431e3b82d342630a, a04ac6d98ad989312783d4fe3456c53730b212c79a426fb215708b6c6daa3de3, 1536:87vbq1lGAXSEYQjbChaAU2yU23M51DjZgSQAvcYkFtZTjzBht5:8D+CAXFYQChaAUk5ljnQssL,"372416.bin.TMP", Linux executable (ELF), 80280 bytes, -, -
2020-05-30, "32-bit arm elf", "http://220.124.169.201:59524/.i", 9b6c3518a91d23ed77504b5416bfb5b3, 0a2d170abbf5031566377b01431e3b82d342630a, a04ac6d98ad989312783d4fe3456c53730b212c79a426fb215708b6c6daa3de3, 1536:87vbq1lGAXSEYQjbChaAU2yU23M51DjZgSQAvcYkFtZTjzBht5:8D+CAXFYQChaAUk5ljnQssL,"372415.bin.TMP", Linux executable (ELF), 80280 bytes, -, -
2020-05-30, "32-bit arm elf", "http://41.38.51.251:45035/.i", 9b6c3518a91d23ed77504b5416bfb5b3, 0a2d170abbf5031566377b01431e3b82d342630a, a04ac6d98ad989312783d4fe3456c53730b212c79a426fb215708b6c6daa3de3, 1536:87vbq1lGAXSEYQjbChaAU2yU23M51DjZgSQAvcYkFtZTjzBht5:8D+CAXFYQChaAUk5ljnQssL,"372421.bin.TMP", Linux executable (ELF), 80280 bytes, -, -
2020-05-30, "32-bit arm elf", "http://73.206.119.193:6715/.i", 9b6c3518a91d23ed77504b5416bfb5b3, 0a2d170abbf5031566377b01431e3b82d342630a, a04ac6d98ad989312783d4fe3456c53730b212c79a426fb215708b6c6daa3de3, 1536:87vbq1lGAXSEYQjbChaAU2yU23M51DjZgSQAvcYkFtZTjzBht5:8D+CAXFYQChaAUk5ljnQssL,"372480.bin.TMP", Linux executable (ELF), 80280 bytes, -, -
2020-05-30, "32-bit arm elf", "http://84.224.144.27:38165/.i", 9b6c3518a91d23ed77504b5416bfb5b3, 0a2d170abbf5031566377b01431e3b82d342630a, a04ac6d98ad989312783d4fe3456c53730b212c79a426fb215708b6c6daa3de3, 1536:87vbq1lGAXSEYQjbChaAU2yU23M51DjZgSQAvcYkFtZTjzBht5:8D+CAXFYQChaAUk5ljnQssL,"372563.bin.TMP", Linux executable (ELF), 80280 bytes, -, -
2020-05-30, "64-bit elf x86-64", "http://37.49.226.220/x-8.6-.GHOUL", f5f2997e5d9fe09e69789af5596d2c4d, 5edcba408bffed2845ca7b98474fae1018813470, c444e4636232f303b0f9326b6ac86b76d8ecb02cb1d9f37e1cf2697d21911d50, 1536:u7p8Y/JjzN1NOql/udP2OfR2lFhref3S5CpvCowmoIYuOVje+ZNne:AHtzN1kBdPlQlzrevS5lmrYuOVy+ZNne,"372420.bin.TMP", Linux executable (ELF), 88650 bytes, -, -
2020-05-30, "apk  Cerberus", "http://devamtr.com/20gb_hediye_internet.apk", 8d822ff725f9e2d3052111d4a21cf4a7, 4a1f5fc812db07d930381aebc14a59033d90da01, f91d2de6a0c60e03fc69de3e789b40e56c31a2d70df184ef8942b28f1434adfb, 24576:5pDSZx6T8DjjpjwsPL9PWZWl++NuJf5DSYZaLh50DWQEiaEAhvb5erOmzcv:vDk6TwfpjwE9PWZxNEZCVFUNHmzcv,"372481.bin.TMP", PKZipped file (Office .JAR .WAR), 1474366 bytes, -, -
2020-05-30, "apk  Cerberus", "http://devamtr.info/20gb_hediye_internet.apk", 8d822ff725f9e2d3052111d4a21cf4a7, 4a1f5fc812db07d930381aebc14a59033d90da01, f91d2de6a0c60e03fc69de3e789b40e56c31a2d70df184ef8942b28f1434adfb, 24576:5pDSZx6T8DjjpjwsPL9PWZWl++NuJf5DSYZaLh50DWQEiaEAhvb5erOmzcv:vDk6TwfpjwE9PWZxNEZCVFUNHmzcv,"372483.bin.TMP", PKZipped file (Office .JAR .WAR), 1474366 bytes, -, -
2020-05-30, "apk  Cerberus", "http://devamtr.net/20gb_hediye_internet.apk", 8d822ff725f9e2d3052111d4a21cf4a7, 4a1f5fc812db07d930381aebc14a59033d90da01, f91d2de6a0c60e03fc69de3e789b40e56c31a2d70df184ef8942b28f1434adfb, 24576:5pDSZx6T8DjjpjwsPL9PWZWl++NuJf5DSYZaLh50DWQEiaEAhvb5erOmzcv:vDk6TwfpjwE9PWZxNEZCVFUNHmzcv,"372484.bin.TMP", PKZipped file (Office .JAR .WAR), 1474366 bytes, -, -
2020-05-30, "apk  Cerberus", "http://devamtr.org/20gb_hediye_internet.apk", 8d822ff725f9e2d3052111d4a21cf4a7, 4a1f5fc812db07d930381aebc14a59033d90da01, f91d2de6a0c60e03fc69de3e789b40e56c31a2d70df184ef8942b28f1434adfb, 24576:5pDSZx6T8DjjpjwsPL9PWZWl++NuJf5DSYZaLh50DWQEiaEAhvb5erOmzcv:vDk6TwfpjwE9PWZxNEZCVFUNHmzcv,"372482.bin.TMP", PKZipped file (Office .JAR .WAR), 1474366 bytes, -, -
2020-05-30, "bashlite elf gafgyt", "http://116.114.95.218:40418/Mozi.m", 635d926cace851bef7df910d8cb5f647, 543282811f7ec6ab8743f5ab877c040b16ed9a10, bba18438991935a5fb91c8f315d08792c2326b2ce19f2be117f7dab984c47bdf, 3072:6X8JNZXopYyKyI/LvKtL2faYk+djHdiDI0eXaBLTRP4otGP/x:6Xs4pYy6/LKR2SrsTkDI0eXaBBxwP5,"372365.bin.TMP", Linux executable (ELF), 123528 bytes, -, -
2020-05-30, "bashlite elf gafgyt", "http://31.192.111.227/orbitclient.arm4", 35da36433fa3fcdf9e113bee2c2ddf1f, 6d66d12ae2589ed6c812414c340fecc8dde9bbd4, ca07a82fe44fe32d3e25f488550df1de106cd33000d05024e2abfe49887db4fd, 3072:tHhHs3ZgOQSCdy1Mnqhmm2QQAh6vLXPAa:t1sS7SCdycgmm2QQAh6vLXPAa,"372451.bin.TMP", Linux executable (ELF), 109809 bytes, -, -
2020-05-30, "bashlite elf gafgyt", "http://31.192.111.227/orbitclient.arm6", 71e1e66186e028586ede23b454c9defe, 0c5459bf2ec43595fe850babe96bee0548fe1fc7, 766d7efa0c8526e3db541f6d1f509ec0059ba462405e3c2f2d82311dc1dc02d2, 3072:w/paiaSbUmMKb+xYHAs+sFpw9yIy2ljmxQOYMXiYZ:w/paFfmMXsFG9yIyIjmxQOYMXiYZ,"372443.bin.TMP", Linux executable (ELF), 124935 bytes, -, -
2020-05-30, "bashlite elf gafgyt", "http://31.192.111.227/orbitclient.i586", 7e6f58b216453bf795364c885addc043, a5c09f5a53da1cd0b62f42b1653011f703ba78df, dee341df9b101745ed23b7f5a2c31a3d8a5367b5cabb74887a188fc529fe118d, 1536:3NREumV0BUV6C1Pvg+d42HbsZBuOYR+S/Iht4HmCms7f0OzTP0xfank:3N80BUUUPvjdF7sKFdAhtIPmif0OzTsP,"372452.bin.TMP", Linux executable (ELF), 82174 bytes, -, -
2020-05-30, "bashlite elf gafgyt", "http://31.192.111.227/orbitclient.m68k", 41477e1ebea347aa2437ea65c4521326, 5fa9b1adb1471acac8b01a77892fb2b9bb9916d8, 21266592453142f1c0c72acc43159dc734a4b76e688e2b7201c39bbc3c725a38, 3072:gg1NNDDO+PZL3jyQDpq9sxyi4poIOmqo0qDGF1fnLa:gQZPZL3jy+5yigofmqo0qDGF1fnLa,"372448.bin.TMP", Linux executable (ELF), 100296 bytes, -, -
2020-05-30, "bashlite elf gafgyt", "http://31.192.111.227/orbitclient.mips", d6dbec3c34f40e343abe8e7eb1e796d9, d10b9fecabd1f154f85ac6958aa67b6883cef3fd, 1734912e5a0359736654511c1f3a397709e89b44ee98f489d68a892abfcb8f63, 1536:HVNX7K0/CVjavH8D2rKidsa8+Ml+0Ly3Mz6ePowCMrKOmVZ/hmv1Bqx1uAQ9vAa:nX+dLy3MzSwBrK1VZ/hmv1Bqx1u39vAa,"372446.bin.TMP", Linux executable (ELF), 127408 bytes, -, -
2020-05-30, "bashlite elf gafgyt", "http://31.192.111.227/orbitclient.mpsl", eda79a9db1c4de84863ff1a6abc5bf0c, 2a86291ade48b73b79ed0f35d6724d8893c502b6, a6c0358592be5825b245f04bc1931e694a489172da94b0d6f034a370bc4ec322, 1536:hFeT5y/9H7urAyIMOV/ZUUVQIxIzGAB9H2UrBlbzJhmv1Bqx1uAQ9vAa:hqCyItV/1WGG2UrBVthmv1Bqx1u39vAa,"372445.bin.TMP", Linux executable (ELF), 127408 bytes, -, -
2020-05-30, "bashlite elf gafgyt", "http://31.192.111.227/orbitclient.sh4", eed3acfae60a2948798d391c190a315f, 86c30c12c44d78f92288955466ecc3bbf0e08604, 46c2123a6d9226fc58a35688bc689813b1e60296558749e3c6cda78a8cc16e27, 1536:VAHsduKiWhKaCT9+1DlpaQhlp/CAit8vmxo0qxfdVfnCa:VfuJaZ1DHdFit6mxo0qx1VfnCa,"372444.bin.TMP", Linux executable (ELF), 89917 bytes, -, -
2020-05-30, "bashlite elf gafgyt", "http://31.192.111.227/orbitclient.x32", 04f2116cd4b8a0e48e53330bc11e9f69, 7e869f55bf9389db982077e91c3463ec4d87c75c, 8ef830787fa7fc514ca4bb5cd4e44042ffc7017e26fd87e6ee6043002cd61d0b, 1536:uXLbQm45efWvmb9BjFXoeYavbYizst2G6lhqms7f0OzTP0xfank:YbQmXOOb9BhJY2LS2hImif0OzTsxfank,"372450.bin.TMP", Linux executable (ELF), 83486 bytes, -, -
2020-05-30, "bashlite elf gafgyt", "http://31.192.111.227/orbitclient.x86", 975cfff785adaa203416ab23a3ae66db, e528003310dc1f1825572f8e0300ea11a6dac9a5, 893aca78b607325bc0259a2c118d13b8a61cd28b9fab1fc08b0f408f879dd44c, 1536:Qu1gKuHAQkWRyZHUvmN8Syn4It7yV+kAhcUPVJFQ83p3gmZ7rVOXiPd9Ziha:B1gsQkWRyZHimnyBt7a+kLSVwIpwm9rP,"372447.bin.TMP", Linux executable (ELF), 96805 bytes, -, -
2020-05-30, "bashlite elf gafgyt", "http://37.49.226.65/x86", 9c3b2be546c4be21f7726f46c7061031, fd07ae37b53c7a5b9f7748658bdafbc718ba944a, 4c741556b63f3019ff11b1a609bd09d2f901ce842c1dfcaccaef36cec0014ab7, 3072:kiry859a2ADJf9wHYqbgFFo8+HeAZ+TRCm7FnVqfJXFWbNb:T9a2aLqkrMksm7FnVqfJXFWbNb,"372592.bin.TMP", Linux executable (ELF), 116503 bytes, -, -
2020-05-30, "DDoS Bot elf mirai", "http://172.245.52.231/bins//arm6", 7d2b2e31343ee3165620ae9b521e759c, f3e2929d0aa13c71625bf6129c0014592afc79da, 52b25128e6b200e18d0b10014c15d3798398a87007ed1e28ac26e2bc1d48197f, 768:I1SXb9FeSdaoDN/VIat6WHVDKQ4Nc8W49nxEm89sYq3UIW4u:xvfBNdwW1uQ4/WyxEcfs,"372505.bin.TMP", Linux executable (ELF), 35400 bytes, -, -
2020-05-30, "dll Vidar", "http://bristleconepin.com/freebl3.dll", ef2834ac4ee7d6724f255beaf527e635, 5be8c1e73a21b49f353c2ecfa4108e43a883cb7b, a770ecba3b08bbabd0a567fc978e50615f8b346709f8eb3cfacf3faab24090ba, 6144:C8YBC2NpfYjGg7t5xb7WOBOLFwh8yGHrIrvqqDL6XPowD:CbG7F35BVh8yIZqn65D,"372382.bin.TMP", Windows executable (MZ), 334288 bytes, rh:fd4ddca163cdee9a9c3d1d25c09afa76, mh:d19709738d282dcac4dec0d4155f254a
2020-05-30, "dll Vidar", "http://bristleconepin.com/mozglue.dll", 8f73c08a9660691143661bf7332c3c27, 37fa65dd737c50fda710fdbde89e51374d0c204a, 3fe6b1c54b8cf28f571e0c5d6636b4069a8ab00b4f11dd842cfec00691d0c9cd, 3072:7Gyzk/x2Wp53pUzPoNpj/kVghp1qt/dXDyp4D2JJJvPhrSeTuk:6yQ2Wp53iO/kVghp12/dXDyyD2JJJvPR,"372383.bin.TMP", Windows executable (MZ), 137168 bytes, rh:acfa21c90584632c311c13c37e722963, mh:5c31ebc37da49df5876dc1efead13b8d
2020-05-30, "dll Vidar", "http://bristleconepin.com/msvcp140.dll", 109f0f02fd37c84bfc7508d4227d7ed5, ef7420141bb15ac334d3964082361a460bfdb975, 334e69ac9367f708ce601a6f490ff227d6c20636da5222f148b25831d22e13d4, 12288:Mlp4PwrPTlZ+/wKzY+dM+gjZ+UGhUgiW6QR7t5s03Ooc8dHkC2es9oV:Mlp4PePozGMA03Ooc8dHkC2ecI,"372384.bin.TMP", Windows executable (MZ), 440120 bytes, rh:80fa8618f8f9a1a6a837c0e218edf4c1, mh:d5362ab71153dd1157aad910b9c949cb
2020-05-30, "dll Vidar", "http://bristleconepin.com/nss3.dll", bfac4e3c5908856ba17d41edcd455a51, 8eec7e888767aa9e4cca8ff246eb2aacb9170428, e2935b5b28550d47dc971f456d6961f20d1633b4892998750140e0eaa9ae9d78, 24576:Sb5zzlswYNYLVJAwfpeYQ1Dw/fEE8DhSJVIVfRyAkgO6S/V/jbHpls4MSRSMxkoo:4zW5ygDwnEZIYkjgWjblMSRSMqH,"372385.bin.TMP", Windows executable (MZ), 1246160 bytes, rh:16c944764f12f4397b7fac88d5d47c76, mh:6e96582911bf6e6db100c553a3a40087
2020-05-30, "dll Vidar", "http://bristleconepin.com/softokn3.dll", a2ee53de9167bf0d6c019303b7ca84e5, 2a3c737fa1157e8483815e98b666408a18c0db42, 43536adef2ddcc811c28d35fa6ce3031029a2424ad393989db36169ff2995083, 3072:UAf6suip+d7FEk/oJz69sFaXeu9CoT2nIVFetBWsqeFwdMIo:p6PbsF4CoT2OeU4SMB,"372386.bin.TMP", Windows executable (MZ), 144848 bytes, rh:3b6661408ba7805c99c64c43c9be94be, mh:128292561deb718e6407a5e56f8ab106
2020-05-30, "dll Vidar", "http://bristleconepin.com/vcruntime140.dll", 7587bf9cb4147022cd5681b015183046, f2106306a8f6f0da5afb7fc765cfa0757ad5a628, c40bb03199a2054dabfc7a8e01d6098e91de7193619effbd0f142a7bf031c14d, 1536:AQXQNgAuCDeHFtg3uYQkDqiVsv39niI35kU2yecbVKHHwhbfugbZyk:AQXQNVDeHFtO5d/A39ie6yecbVKHHwJF,"372387.bin.TMP", Windows executable (MZ), 83784 bytes, rh:67a479a4dc6b4550ef4b69023be8a1a2, mh:01459997f54f5186c60fbe41af09af0e
2020-05-30, "dll Vidar", "http://piedmontteem.com/freebl3.dll", ef2834ac4ee7d6724f255beaf527e635, 5be8c1e73a21b49f353c2ecfa4108e43a883cb7b, a770ecba3b08bbabd0a567fc978e50615f8b346709f8eb3cfacf3faab24090ba, 6144:C8YBC2NpfYjGg7t5xb7WOBOLFwh8yGHrIrvqqDL6XPowD:CbG7F35BVh8yIZqn65D,"372388.bin.TMP", Windows executable (MZ), 334288 bytes, rh:fd4ddca163cdee9a9c3d1d25c09afa76, mh:d19709738d282dcac4dec0d4155f254a
2020-05-30, "dll Vidar", "http://piedmontteem.com/mozglue.dll", 8f73c08a9660691143661bf7332c3c27, 37fa65dd737c50fda710fdbde89e51374d0c204a, 3fe6b1c54b8cf28f571e0c5d6636b4069a8ab00b4f11dd842cfec00691d0c9cd, 3072:7Gyzk/x2Wp53pUzPoNpj/kVghp1qt/dXDyp4D2JJJvPhrSeTuk:6yQ2Wp53iO/kVghp12/dXDyyD2JJJvPR,"372389.bin.TMP", Windows executable (MZ), 137168 bytes, rh:acfa21c90584632c311c13c37e722963, mh:5c31ebc37da49df5876dc1efead13b8d
2020-05-30, "dll Vidar", "http://piedmontteem.com/msvcp140.dll", 109f0f02fd37c84bfc7508d4227d7ed5, ef7420141bb15ac334d3964082361a460bfdb975, 334e69ac9367f708ce601a6f490ff227d6c20636da5222f148b25831d22e13d4, 12288:Mlp4PwrPTlZ+/wKzY+dM+gjZ+UGhUgiW6QR7t5s03Ooc8dHkC2es9oV:Mlp4PePozGMA03Ooc8dHkC2ecI,"372390.bin.TMP", Windows executable (MZ), 440120 bytes, rh:80fa8618f8f9a1a6a837c0e218edf4c1, mh:d5362ab71153dd1157aad910b9c949cb
2020-05-30, "dll Vidar", "http://piedmontteem.com/nss3.dll", bfac4e3c5908856ba17d41edcd455a51, 8eec7e888767aa9e4cca8ff246eb2aacb9170428, e2935b5b28550d47dc971f456d6961f20d1633b4892998750140e0eaa9ae9d78, 24576:Sb5zzlswYNYLVJAwfpeYQ1Dw/fEE8DhSJVIVfRyAkgO6S/V/jbHpls4MSRSMxkoo:4zW5ygDwnEZIYkjgWjblMSRSMqH,"372391.bin.TMP", Windows executable (MZ), 1246160 bytes, rh:16c944764f12f4397b7fac88d5d47c76, mh:6e96582911bf6e6db100c553a3a40087
2020-05-30, "dll Vidar", "http://piedmontteem.com/softokn3.dll", a2ee53de9167bf0d6c019303b7ca84e5, 2a3c737fa1157e8483815e98b666408a18c0db42, 43536adef2ddcc811c28d35fa6ce3031029a2424ad393989db36169ff2995083, 3072:UAf6suip+d7FEk/oJz69sFaXeu9CoT2nIVFetBWsqeFwdMIo:p6PbsF4CoT2OeU4SMB,"372392.bin.TMP", Windows executable (MZ), 144848 bytes, rh:3b6661408ba7805c99c64c43c9be94be, mh:128292561deb718e6407a5e56f8ab106
2020-05-30, "dll Vidar", "http://piedmontteem.com/vcruntime140.dll", 7587bf9cb4147022cd5681b015183046, f2106306a8f6f0da5afb7fc765cfa0757ad5a628, c40bb03199a2054dabfc7a8e01d6098e91de7193619effbd0f142a7bf031c14d, 1536:AQXQNgAuCDeHFtg3uYQkDqiVsv39niI35kU2yecbVKHHwhbfugbZyk:AQXQNVDeHFtO5d/A39ie6yecbVKHHwJF,"372393.bin.TMP", Windows executable (MZ), 83784 bytes, rh:67a479a4dc6b4550ef4b69023be8a1a2, mh:01459997f54f5186c60fbe41af09af0e
